253	79
ID	HK/1/1968 	HK/107/1971 	BI/21793/1972 	EN/42/1972 	PC/1/1973 	BI/5930/1974 	SL/840/1974 	VI/3A/1975 	VI/3C/1975 	AM/1609/1977 	TE/1A/1977 	TE/1B/1977 	BI/2461/1978 	BA/1/1979 	BA/2/1979 	EN/496/1980 	NL/209/1980 	RD/577/1980 	SH/31/1980 	NL/233/1982 	NL/241/1982 	PH/2/1982 	PH/2V/1982 	CE/1A/1984 	CE/1B/1984 	CC/4/1985 	NL/330/1985 	NL/333/1985 	ST/10/1985 	WE/4/1985 	CO/2/1986 	LE/360/1986 	SH/11/1987 	SI/2/1987 	VI/7/1987 	NL/450/1988 	BE/353/1989 	GU/54/1989 	NL/620/1989 	HK/34/1990 	VI/2/1990 	LY/1149/1991 	BE/32A/1992 	BE/32V/1992 	BE/32B/1992 	GD/25/1993 	MA/G252/1993 	OS/2352/1993 	SD/9/1993 	JO/33/1994 	NL/18/1994 	PR/413/1994 	FI/338/1995 	GE/A9509/1995 	LY/2279/1995 	NA/933/1995 	NL/1/1995 	NL/47/1995 	NL/218/1995 	WU/359B/1995 	BR/8/1996 	NL/172/1996 	SP/1/1996 	AU/10/1997 	NL/286/1997 	SY/5A/1997 	SY/5B/1997 	SY/5HAY/1997 	SY/5V/1997 	NL/5/1998 	MW/10/1999 	PM/2007/1999 	NL/118/2001 	NL/124/2001 	NL/126/2001 	FU/411/2002 	NL/1/2002 	NL/22/2003 	NL/88/2003
BI/21438/1971  	1.149985e+01 	0 	0 	9.499846e+00 	7.797013e+00 	0 	7.292782e+00 	7.153805e+00 	5.000000e+00 	5.000000e+00 	0 	6.000000e+00 	4.500154e+00 	6 	6.000000e+00 	3 	0 	0 	0 	0 	0 	4 	0 	0 	7.000000e+00 	0 	4 	0 	4.500154e+00 	0 	3 	4 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/21801/1971  	1.149985e+01 	0 	0 	9.499846e+00 	8 	0 	7.292782e+00 	7.121015e+00 	5.000000e+00 	5.000000e+00 	0 	5.807355e+00 	4.500154e+00 	6 	6.000000e+00 	3 	0 	0 	0 	0 	0 	4 	0 	0 	7.000000e+00 	0 	4 	0 	4.500154e+00 	0 	3 	4 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
HK/107/1971  	0 	12 	0 	8 	11 	0 	9 	0 	4 	0 	0 	4 	0 	6 	0 	0 	0 	0 	0 	0 	0 	0 	4.045804e+00 	0 	0 	0 	0 	0 	0 	0 	0 	4 	2 	3.333243e+00 	0 	0 	3 	2 	0 	0 	0 	0 	0 	5.227850e+00 	0 	0 	0 	0 	0 	2.415037e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/6022/1972  	1.050144e+01 	0 	0 	9.499846e+00 	8.498251e+00 	0 	8.498251e+00 	8.201634e+00 	5.000000e+00 	5.000000e+00 	0 	7.000000e+00 	4.500154e+00 	6 	6.000000e+00 	3 	0 	0 	0 	0 	0 	4 	0 	0 	7.000000e+00 	0 	4 	0 	4.500154e+00 	0 	3 	4 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/21793/1972  	8 	0 	12 	10 	11 	12 	10 	8 	0 	4 	6.333243e+00 	0 	3.500154e+00 	6 	0 	3 	3 	3 	0 	4 	3 	4 	0 	0 	0 	0 	4 	0 	3.500154e+00 	3 	0 	0 	0 	0 	0 	2.499955e+00 	0 	0 	0 	0 	3 	4 	0 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/23290/1972  	8 	0 	0 	9 	10 	0 	9 	8.498251e+00 	7.000000e+00 	5.000000e+00 	0 	8 	4.500154e+00 	0 	6.000000e+00 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	7.000000e+00 	0 	0 	0 	4.500154e+00 	4.000000e+00 	3 	0 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/23337/1972  	8 	0 	0 	9 	10 	0 	9 	8.498251e+00 	7.000000e+00 	5.000000e+00 	0 	8 	4.500154e+00 	0 	6.000000e+00 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	7.000000e+00 	0 	0 	0 	4.500154e+00 	4.000000e+00 	3 	0 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
EN/42/1972  	0 	6.000000e+00 	0 	12 	11 	0 	10 	0 	8 	0 	0 	4 	0 	6 	0 	0 	0 	0 	0 	0 	0 	0 	4.045804e+00 	0 	0 	0 	0 	0 	0 	0 	0 	4 	2 	3.333243e+00 	0 	0 	3 	2 	0 	0 	0 	0 	0 	5.227850e+00 	0 	0 	0 	0 	0 	2.415037e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/552/1973  	9 	0 	0 	9 	11 	0 	10 	8.498251e+00 	7.000000e+00 	5.000000e+00 	0 	8.321928e+00 	4.500154e+00 	0 	6.000000e+00 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	7.000000e+00 	0 	0 	0 	4.500154e+00 	4.000000e+00 	3 	0 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/748/1973  	7.378512e+00 	0 	0 	9 	11 	0 	8.862947e+00 	7.754888e+00 	6.321928e+00 	5.000000e+00 	0 	8 	4.500154e+00 	6 	6.000000e+00 	3 	0 	0 	0 	0 	0 	4 	0 	0 	7.000000e+00 	5.192645e+00 	4 	0 	4.500154e+00 	3 	3 	4 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/3517/1973  	8 	0 	0 	10 	11 	0 	9 	7.336283e+00 	6.000000e+00 	5.000000e+00 	0 	8 	4.500154e+00 	6 	6.000000e+00 	3 	0 	0 	0 	0 	0 	4 	0 	0 	7.000000e+00 	0 	4 	0 	4.500154e+00 	3 	3 	0 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
PC/1/1973  	7.765535e+00 	3 	0 	9 	1.093899e+01 	0 	10 	0 	9 	0 	0 	7.000000e+00 	0 	6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	4 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0 	5.227850e+00 	0 	2.415037e+00 	0 	0 	0 	2.415037e+00 	3.415037e+00 	0 	0 	0 	3.192645e+00 	5.076375e+00 	3 	4.415037e+00 	3.444261e+00 	0 	0 	4 	4 	3.207535e+00 	5.415037e+00 	0 	0 	0 	2.415037e+00 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/5146/1974  	7.000000e+00 	0 	0 	8 	10 	0 	10 	7.000000e+00 	0 	0 	5.011315e+00 	0 	0 	6 	0 	3 	0 	0 	0 	0 	0 	4 	0 	0 	0 	0 	4 	0 	0 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/5930/1974  	7.000000e+00 	0 	11 	8 	12 	12 	8 	8 	0 	4 	6.333243e+00 	0 	3.500154e+00 	0 	0 	0 	3 	3 	0 	4 	3 	0 	0 	0 	0 	0 	4 	0 	3.500154e+00 	0 	0 	0 	0 	0 	0 	2.499955e+00 	0 	0 	0 	0 	3 	4 	0 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/5931/1974  	5.678072e+00 	0 	0 	7.862947e+00 	1.049985e+01 	0 	7.000000e+00 	9 	0 	0 	5.596278e+00 	0 	0 	6 	0 	3 	0 	0 	0 	0 	0 	4 	0 	0 	0 	0 	4 	0 	0 	3 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/7398/1974  	6.000000e+00 	0 	0 	8 	12 	0 	9 	7.000000e+00 	0 	0 	5.333243e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/9459/1974  	7.584963e+00 	0 	0 	8.292782e+00 	12 	0 	9 	8.666757e+00 	8 	5.000000e+00 	0 	8 	4.500154e+00 	6 	6.000000e+00 	3 	0 	0 	0 	0 	0 	4 	0 	0 	7.000000e+00 	0 	4 	0 	4.500154e+00 	3 	3 	0 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/2600/1975  	8 	0 	0 	8 	11 	0 	12 	6.000000e+00 	0 	0 	6.333243e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/2813/1975  	7.000000e+00 	0 	10 	8 	11 	12 	8 	7.000000e+00 	0 	4 	7.333243e+00 	0 	3.500154e+00 	0 	0 	0 	3 	3 	0 	4 	3 	0 	0 	0 	0 	0 	4 	0 	3.500154e+00 	0 	0 	0 	0 	0 	0 	2.499955e+00 	0 	0 	0 	0 	3 	4 	0 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
VI/3/1975  	0 	3 	0 	8 	11 	0 	9 	0 	12 	0 	0 	9 	0 	6 	0 	0 	0 	0 	0 	0 	0 	0 	6.045804e+00 	0 	0 	0 	0 	0 	0 	0 	0 	6.000000e+00 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0 	0 	5.227850e+00 	0 	0 	0 	0 	0 	2.415037e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/628/1976  	5 	0 	0 	6.584963e+00 	9 	0 	7.000000e+00 	7.000000e+00 	0 	0 	1.133324e+01 	0 	0 	8 	0 	8.584963e+00 	0 	0 	0 	0 	0 	8.584963e+00 	0 	0 	0 	0 	9.584963e+00 	0 	0 	8.584963e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/1761/1976  	5 	0 	0 	8 	9 	0 	8 	1.066676e+01 	11 	11 	7.333243e+00 	9 	6.500154e+00 	6 	6.000000e+00 	0 	0 	0 	0 	0 	0 	7.000000e+00 	0 	0 	7.000000e+00 	0 	7.000000e+00 	0 	6.500154e+00 	7.000000e+00 	7 	0 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/2271/1976  	5 	0 	0 	6.584963e+00 	10 	0 	8 	8 	0 	0 	12 	0 	0 	9 	0 	8.584963e+00 	0 	0 	0 	0 	0 	9 	0 	0 	0 	0 	10 	0 	0 	9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/5029/1976  	5 	0 	0 	7.000000e+00 	8 	0 	6.000000e+00 	1.049985e+01 	1.158496e+01 	11 	7.333243e+00 	9 	6.500154e+00 	0 	8.321928e+00 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	7.000000e+00 	0 	0 	0 	6.500154e+00 	7.000000e+00 	7 	0 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/5657/1976  	5 	0 	0 	7.000000e+00 	9 	0 	7.000000e+00 	1.049985e+01 	11 	11 	7.626025e+00 	9 	6.500154e+00 	0 	9 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	7.000000e+00 	0 	0 	0 	6.500154e+00 	7.321928e+00 	6.584963e+00 	0 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/6545/1976  	0 	0 	0 	7.392317e+00 	9 	0 	7.000000e+00 	1.049985e+01 	11 	1.132193e+01 	6.942053e+00 	9 	6.500154e+00 	6 	8.321928e+00 	0 	0 	0 	0 	0 	0 	7.000000e+00 	0 	0 	7.000000e+00 	7.192645e+00 	7.000000e+00 	0 	6.500154e+00 	6.498251e+00 	7 	7.000000e+00 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
AM/1609/1977  	5 	0 	9 	8 	9 	11 	7.000000e+00 	12 	0 	12 	7.725561e+00 	0 	3.500154e+00 	6 	0 	6.000000e+00 	8 	3 	0 	7.000000e+00 	8 	8 	0 	0 	0 	0 	7.797013e+00 	0 	7.500154e+00 	7.000000e+00 	0 	0 	0 	0 	0 	2.499955e+00 	0 	0 	0 	0 	3 	4 	0 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/3895/1977  	5 	0 	0 	8 	9 	0 	8 	1.066676e+01 	1.080735e+01 	11 	7.278102e+00 	9 	6.500154e+00 	6 	9 	0 	0 	0 	0 	0 	0 	7.584963e+00 	0 	0 	7.000000e+00 	0 	7.584963e+00 	0 	6.500154e+00 	7.000000e+00 	7 	0 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
RD/5828/1977  	7.584963e+00 	0 	0 	8 	9 	0 	9 	1.049985e+01 	10 	11 	8.495131e+00 	7.584963e+00 	6.307509e+00 	0 	6.000000e+00 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	7.000000e+00 	0 	0 	0 	4.500154e+00 	5.000000e+00 	4.000000e+00 	0 	0 	0 	5.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
RD/8179/1977  	7.000000e+00 	0 	0 	8 	10 	0 	8 	1.090328e+01 	11 	12 	7.988595e+00 	9 	6.822082e+00 	0 	8 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	7.000000e+00 	0 	0 	0 	6.500154e+00 	7.000000e+00 	7 	0 	0 	0 	5.000000e+00 	0 	4.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
TE/1/1977  	0 	3 	0 	6.000000e+00 	9 	0 	4 	0 	9 	0 	8.965512e+00 	12 	0 	1.066676e+01 	0 	10 	0 	0 	0 	0 	0 	9.632268e+00 	9.045804e+00 	0 	0 	0 	9.501439e+00 	10 	0 	8.501439e+00 	0 	9 	4.000000e+00 	3.333243e+00 	0 	0 	3 	2 	0 	0 	0 	0 	0 	5.227850e+00 	0 	0 	0 	0 	0 	2.415037e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
