253	79
ID	HK/1/1968 	HK/107/1971 	BI/21793/1972 	EN/42/1972 	PC/1/1973 	BI/5930/1974 	SL/840/1974 	VI/3A/1975 	VI/3C/1975 	AM/1609/1977 	TE/1A/1977 	TE/1B/1977 	BI/2461/1978 	BA/1/1979 	BA/2/1979 	EN/496/1980 	NL/209/1980 	RD/577/1980 	SH/31/1980 	NL/233/1982 	NL/241/1982 	PH/2/1982 	PH/2V/1982 	CE/1A/1984 	CE/1B/1984 	CC/4/1985 	NL/330/1985 	NL/333/1985 	ST/10/1985 	WE/4/1985 	CO/2/1986 	LE/360/1986 	SH/11/1987 	SI/2/1987 	VI/7/1987 	NL/450/1988 	BE/353/1989 	GU/54/1989 	NL/620/1989 	HK/34/1990 	VI/2/1990 	LY/1149/1991 	BE/32A/1992 	BE/32V/1992 	BE/32B/1992 	GD/25/1993 	MA/G252/1993 	OS/2352/1993 	SD/9/1993 	JO/33/1994 	NL/18/1994 	PR/413/1994 	FI/338/1995 	GE/A9509/1995 	LY/2279/1995 	NA/933/1995 	NL/1/1995 	NL/47/1995 	NL/218/1995 	WU/359B/1995 	BR/8/1996 	NL/172/1996 	SP/1/1996 	AU/10/1997 	NL/286/1997 	SY/5A/1997 	SY/5B/1997 	SY/5HAY/1997 	SY/5V/1997 	NL/5/1998 	MW/10/1999 	PM/2007/1999 	NL/118/2001 	NL/124/2001 	NL/126/2001 	FU/411/2002 	NL/1/2002 	NL/22/2003 	NL/88/2003
PH/2/1982  	4.571342e+00 	3.015761e+00 	5.176031e+00 	3.184510e+00 	5.136614e+00 	6.113536e+00 	3.318345e+00 	4.111072e+00 	5.517317e+00 	4.147022e+00 	8.074381e+00 	1.039242e+01 	9.728926e+00 	9.511545e+00 	1.024899e+01 	8.368557e+00 	8.272427e+00 	1.015969e+01 	9.783844e+00 	9.430641e+00 	9.330578e+00 	8.954425e+00 	9.805928e+00 	1.071128e+01 	8.500838e+00 	1.031520e+01 	9.895863e+00 	1.060752e+01 	9.676631e+00 	9.522856e+00 	1.058941e+01 	8.988656e+00 	5.361629e+00 	6.087498e+00 	5.520280e+00 	7.368113e+00 	2.150733e+00 	2.941092e+00 	4.968399e+00 	-1.504307e+00 	3.074022e+00 	5.012606e+00 	-5.831787e+00 	4.719146e+00 	-2.801322e+00 	2.220503e+00 	5.537076e+00 	-3.658760e+00 	-5.388735e+00 	1.364210e+00 	5.216987e+00 	8.759184e+00 	-4.276481e+00 	5.593525e+00 	3.952840e+00 	4.377069e+00 	2.339200e+00 	4.804159e+00 	3.264801e+00 	7.071829e+00 	5.190584e+00 	4.763474e+00 	4.601427e+00 	4.277324e+00 	5.008918e+00 	1.441763e+01 	6.519937e+00 	1.257730e+01 	2.684041e+00 	2.784040e+00 	9.804159e+00 	1.207758e+01 	1.097685e+01 	1.237602e+01 	9.080524e+00 	3.305865e+00 	6.727594e+00 	6.088487e+00 	5.019686e+00 
OS/13676/1983  	7.301876e+00 	9.405260e-01 	8.352477e+00 	4.628194e+00 	6.597793e+00 	9.744273e+00 	6.109012e+00 	6.060499e+00 	1.130962e+01 	1.169336e+01 	1.216889e+01 	1.250816e+01 	1.002528e+01 	1.159584e+01 	1.191333e+01 	1.199835e+01 	1.018963e+01 	8.432824e+00 	1.208258e+01 	1.064118e+01 	1.053498e+01 	1.143456e+01 	1.066210e+01 	1.381287e+01 	1.386501e+01 	1.289066e+01 	1.261081e+01 	1.318062e+01 	1.120094e+01 	1.114986e+01 	9.978440e+00 	1.218627e+01 	1.020986e+01 	9.232880e+00 	8.909380e+00 	9.585785e+00 	8.183187e+00 	7.247978e+00 	7.469308e+00 	6.499482e+00 	5.240535e+00 	7.674552e+00 	2.300491e+00 	1.135974e+01 	6.833643e+00 	7.931614e+00 	1.063903e+01 	5.087724e+00 	2.722998e+00 	7.194265e+00 	6.999316e+00 	1.394294e+01 	1.112326e+00 	1.185710e+01 	7.407930e+00 	5.186431e+00 	9.197248e+00 	8.910187e+00 	9.543507e+00 	1.007021e+01 	7.212501e+00 	7.132191e+00 	4.930566e+00 	4.163870e+00 	6.261497e+00 	1.541389e+01 	5.216738e+00 	1.059766e+01 	1.031465e+00 	3.299949e+00 	1.169400e+01 	1.294698e+01 	1.231907e+01 	1.331034e+01 	1.053154e+01 	-2.359602e+00 	8.606232e+00 	2.434911e+00 	5.011297e+00 
CE/1/1984  	7.757232e+00 	5.253924e+00 	9.546359e+00 	5.611315e+00 	5.935571e+00 	9.936860e+00 	5.990590e+00 	5.974758e+00 	7.771125e+00 	8.867133e+00 	8.703867e+00 	8.431628e+00 	6.445638e+00 	9.037210e+00 	9.239238e+00 	7.860611e+00 	6.297995e+00 	5.026339e+00 	9.126651e+00 	7.239797e+00 	6.440013e+00 	7.965558e+00 	7.728992e+00 	1.176474e+01 	1.183814e+01 	1.001114e+01 	9.346155e+00 	1.169890e+01 	9.445123e+00 	8.288237e+00 	7.508032e+00 	9.518031e+00 	7.241712e+00 	7.713702e+00 	9.889121e+00 	8.184245e+00 	9.288084e+00 	5.450374e+00 	7.030134e+00 	8.668139e+00 	7.859124e+00 	1.007092e+01 	6.940623e+00 	1.149957e+01 	9.740862e+00 	8.036627e+00 	1.048645e+01 	8.257144e+00 	6.613170e+00 	7.833953e+00 	7.091966e+00 	1.230728e+01 	4.829971e+00 	1.018208e+01 	7.933201e+00 	6.908655e+00 	8.326215e+00 	8.871333e+00 	8.905562e+00 	1.004659e+01 	7.609248e+00 	8.184551e+00 	5.608351e+00 	6.313546e+00 	7.184761e+00 	1.298511e+01 	6.169533e+00 	8.744733e+00 	3.533807e+00 	4.795650e+00 	1.118195e+01 	1.114278e+01 	1.103053e+01 	1.120779e+01 	9.804432e+00 	-2.152085e+00 	8.958326e+00 	2.028199e+00 	5.808393e+00 
GF/V728/1985  	3.420704e+00 	1.306967e+00 	4.812288e+00 	2.298913e+00 	3.078295e+00 	5.463344e+00 	2.966042e+00 	4.850531e+00 	6.583016e+00 	7.714086e+00 	7.714624e+00 	8.277440e+00 	7.329036e+00 	7.944024e+00 	9.696659e+00 	7.582498e+00 	7.073660e+00 	6.327689e+00 	8.649876e+00 	7.518146e+00 	7.569985e+00 	8.727235e+00 	7.589795e+00 	9.302776e+00 	9.976782e+00 	1.006163e+01 	1.037113e+01 	1.012468e+01 	1.047235e+01 	1.049025e+01 	1.032067e+01 	1.011641e+01 	9.009764e+00 	8.101913e+00 	9.029935e+00 	9.233763e+00 	7.445053e+00 	7.688278e+00 	8.461135e+00 	3.744240e+00 	5.889989e+00 	7.631219e+00 	6.996224e-01 	7.462727e+00 	4.114363e+00 	3.203640e+00 	6.186782e+00 	2.355643e+00 	9.913848e-02 	2.983507e+00 	3.731337e+00 	8.803791e+00 	-7.986421e-01 	7.019397e+00 	3.968608e+00 	2.837729e+00 	4.318145e+00 	4.661385e+00 	4.591067e+00 	6.202756e+00 	4.480546e+00 	4.279101e+00 	2.967570e+00 	4.087399e+00 	3.740808e+00 	1.170899e+01 	3.112452e+00 	7.840421e+00 	1.825665e+00 	2.103356e+00 	8.380580e+00 	9.710180e+00 	9.823966e+00 	1.019379e+01 	9.200059e+00 	-2.416976e+00 	6.687389e+00 	1.610407e+00 	4.457560e+00 
NL/330/1985  	3.915744e+00 	2.106402e-01 	4.187916e+00 	2.377695e+00 	3.346461e+00 	5.144966e+00 	2.523310e+00 	5.205504e+00 	7.770297e+00 	8.547245e+00 	8.427663e+00 	9.859502e+00 	9.239872e+00 	8.471626e+00 	1.078687e+01 	8.819510e+00 	9.396863e+00 	8.578484e+00 	1.000489e+01 	9.601652e+00 	1.019486e+01 	1.007234e+01 	8.876880e+00 	1.007904e+01 	9.769180e+00 	1.093973e+01 	1.100268e+01 	1.015274e+01 	1.060552e+01 	1.051039e+01 	1.116070e+01 	1.035317e+01 	7.373101e+00 	6.347836e+00 	7.187540e+00 	7.620059e+00 	5.368598e+00 	5.412648e+00 	6.504660e+00 	-3.707505e-01 	3.306252e+00 	5.101131e+00 	-4.852919e+00 	5.579088e+00 	-8.071984e-01 	2.902520e+00 	5.081774e+00 	-2.688411e+00 	-4.489102e+00 	1.875893e+00 	3.884452e+00 	8.596189e+00 	-3.894047e+00 	5.629030e+00 	3.182945e+00 	1.528427e+00 	3.161989e+00 	3.818059e+00 	3.556377e+00 	5.284238e+00 	2.921887e+00 	3.109330e+00 	1.894349e+00 	2.901477e+00 	2.025622e+00 	1.323609e+01 	4.106970e+00 	1.017629e+01 	7.384460e-01 	3.505623e-01 	9.164193e+00 	1.146733e+01 	1.084046e+01 	1.197308e+01 	9.702846e+00 	8.199118e-01 	6.697750e+00 	4.429285e+00 	4.446053e+00 
ST/10/1985  	4.218624e+00 	1.390840e+00 	4.506138e+00 	2.514953e+00 	2.427715e+00 	5.066479e+00 	2.025980e+00 	5.895536e+00 	7.474606e+00 	9.433495e+00 	7.885086e+00 	9.106521e+00 	8.930801e+00 	8.092787e+00 	1.135724e+01 	8.321853e+00 	9.423114e+00 	8.113485e+00 	1.022195e+01 	9.630307e+00 	1.026040e+01 	1.032183e+01 	8.567226e+00 	1.036318e+01 	1.041500e+01 	1.144653e+01 	1.145024e+01 	1.080736e+01 	1.175791e+01 	1.107986e+01 	1.213635e+01 	1.100434e+01 	7.338683e+00 	6.385775e+00 	9.067195e+00 	8.096926e+00 	7.362657e+00 	5.752514e+00 	7.835312e+00 	-2.704774e-02 	4.944497e+00 	6.846506e+00 	-3.816629e+00 	6.311157e+00 	1.546157e-01 	3.320946e+00 	5.368217e+00 	-2.045931e+00 	-3.716451e+00 	2.317879e+00 	4.226668e+00 	8.856597e+00 	-2.876587e+00 	5.351598e+00 	3.578333e+00 	1.551069e+00 	3.119604e+00 	3.889497e+00 	3.583478e+00 	5.448898e+00 	2.636305e+00 	3.464924e+00 	1.664534e+00 	4.131780e+00 	1.627063e+00 	1.394840e+01 	4.590778e+00 	1.040076e+01 	1.576102e+00 	3.253938e-01 	1.013080e+01 	1.241172e+01 	1.204928e+01 	1.299412e+01 	1.117977e+01 	9.832092e-01 	7.970435e+00 	5.031101e+00 	5.510420e+00 
WE/4/1985  	4.681122e+00 	2.440763e+00 	6.000964e+00 	3.082820e+00 	3.613849e+00 	6.569686e+00 	3.496400e+00 	5.394280e+00 	7.148463e+00 	8.500635e+00 	8.349872e+00 	8.896770e+00 	7.883839e+00 	8.724024e+00 	1.049870e+01 	8.245494e+00 	7.696921e+00 	6.841980e+00 	9.586529e+00 	8.296688e+00 	8.235311e+00 	9.351748e+00 	8.286408e+00 	1.066928e+01 	1.106377e+01 	1.094655e+01 	1.097634e+01 	1.131818e+01 	1.119170e+01 	1.078568e+01 	1.074751e+01 	1.075933e+01 	8.803688e+00 	8.231736e+00 	9.838316e+00 	9.466761e+00 	8.278195e+00 	7.237061e+00 	8.712265e+00 	4.270070e+00 	6.649825e+00 	8.646781e+00 	1.408447e+00 	8.636878e+00 	4.868391e+00 	4.494868e+00 	7.464385e+00 	3.085415e+00 	9.369446e-01 	4.164662e+00 	4.974471e+00 	1.019579e+01 	1.826411e-01 	7.911204e+00 	5.154637e+00 	3.849923e+00 	5.272376e+00 	5.857836e+00 	5.704320e+00 	7.492073e+00 	5.257980e+00 	5.429074e+00 	3.700169e+00 	5.097509e+00 	4.512791e+00 	1.327117e+01 	4.384234e+00 	9.110276e+00 	2.475079e+00 	2.719354e+00 	9.920562e+00 	1.123908e+01 	1.123842e+01 	1.170712e+01 	1.036302e+01 	-1.721765e+00 	7.971001e+00 	2.600433e+00 	5.375439e+00 
CO/2/1986  	4.158770e+00 	1.292081e+00 	4.890283e+00 	2.828360e+00 	3.316659e+00 	5.638860e+00 	2.707185e+00 	5.998135e+00 	7.648283e+00 	8.968984e+00 	8.222660e+00 	9.516296e+00 	8.967642e+00 	8.432541e+00 	1.120611e+01 	8.327344e+00 	9.132028e+00 	8.125958e+00 	1.005578e+01 	9.416662e+00 	9.913049e+00 	1.016204e+01 	8.746296e+00 	1.027566e+01 	1.031512e+01 	1.127892e+01 	1.139204e+01 	1.073081e+01 	1.149080e+01 	1.114201e+01 	1.189193e+01 	1.091081e+01 	7.878644e+00 	6.936467e+00 	8.771729e+00 	8.397323e+00 	6.850123e+00 	6.256550e+00 	7.588137e+00 	6.717001e-01 	4.797368e+00 	6.682241e+00 	-3.661176e+00 	6.304330e+00 	4.617927e-01 	2.958879e+00 	5.352194e+00 	-1.756778e+00 	-3.671975e+00 	2.049218e+00 	3.853838e+00 	8.798145e+00 	-3.294989e+00 	5.618374e+00 	3.368845e+00 	1.837315e+00 	3.083471e+00 	3.871276e+00 	3.501579e+00 	5.469472e+00 	3.116955e+00 	3.454565e+00 	1.945255e+00 	3.718626e+00 	2.222837e+00 	1.360860e+01 	4.319703e+00 	1.021833e+01 	1.442903e+00 	5.874875e-01 	9.741772e+00 	1.184157e+01 	1.145901e+01 	1.232609e+01 	1.058333e+01 	2.117794e-01 	7.400310e+00 	4.177506e+00 	5.044218e+00 
LE/360/1986  	3.340941e+00 	3.281517e+00 	4.897945e+00 	2.831273e+00 	4.416734e+00 	5.604211e+00 	3.082410e+00 	4.465703e+00 	4.577925e+00 	3.792074e+00 	7.054781e+00 	8.973336e+00 	8.367518e+00 	8.546163e+00 	9.735773e+00 	6.832396e+00 	6.770367e+00 	8.488145e+00 	8.574187e+00 	7.896208e+00 	7.680776e+00 	8.173803e+00 	8.615993e+00 	9.335285e+00 	8.194123e+00 	9.678289e+00 	9.721698e+00 	1.011194e+01 	1.010637e+01 	1.015779e+01 	1.096084e+01 	9.084754e+00 	6.861512e+00 	7.275705e+00 	7.224158e+00 	8.651412e+00 	3.780545e+00 	5.290581e+00 	6.719721e+00 	3.669815e-01 	4.827689e+00 	6.597289e+00 	-3.648328e+00 	4.930074e+00 	-6.623543e-01 	9.820248e-01 	4.812396e+00 	-1.923387e+00 	-4.078629e+00 	6.028087e-01 	3.762105e+00 	7.632190e+00 	-3.824276e+00 	5.071261e+00 	3.097208e+00 	3.930223e+00 	1.575091e+00 	3.797146e+00 	2.307008e+00 	6.145709e+00 	4.984178e+00 	4.226241e+00 	4.103328e+00 	4.481114e+00 	4.820783e+00 	1.285852e+01 	5.055377e+00 	1.062774e+01 	3.076095e+00 	2.820106e+00 	8.674724e+00 	1.047681e+01 	1.001771e+01 	1.077669e+01 	8.871868e+00 	7.990021e-01 	6.239033e+00 	3.885467e+00 	4.771545e+00 
SH/11/1987  	1.388867e+00 	2.754022e+00 	5.173983e+00 	2.644241e+00 	4.258366e+00 	5.686307e+00 	4.179951e+00 	4.249705e+00 	3.339094e+00 	2.945137e+00 	5.136749e+00 	5.246560e+00 	3.576825e+00 	5.908371e+00 	6.041174e+00 	3.333165e+00 	1.847641e+00 	2.568064e+00 	4.352470e+00 	2.730874e+00 	1.896788e+00 	4.608150e+00 	4.699530e+00 	5.386653e+00 	6.857124e+00 	6.143962e+00 	7.061567e+00 	7.270031e+00 	7.683723e+00 	8.592621e+00 	7.355893e+00 	7.195340e+00 	9.695657e+00 	9.334579e+00 	8.598502e+00 	9.692330e+00 	6.388094e+00 	9.713464e+00 	8.105518e+00 	7.931389e+00 	7.283853e+00 	8.442297e+00 	5.178674e+00 	6.481039e+00 	7.609503e+00 	2.109796e-01 	4.474341e+00 	5.999463e+00 	3.118147e+00 	1.108641e+00 	7.272966e-01 	5.509630e+00 	5.315916e-03 	5.778859e+00 	2.157149e+00 	3.792351e+00 	2.455234e+00 	3.009364e+00 	2.480561e+00 	4.646347e+00 	5.571524e+00 	3.658413e+00 	3.550687e+00 	3.404921e+00 	5.586548e+00 	6.366136e+00 	7.103699e-01 	3.431407e+00 	2.689392e+00 	3.622088e+00 	4.405831e+00 	4.037528e+00 	4.926133e+00 	4.066631e+00 	5.271024e+00 	-6.815826e+00 	3.449272e+00 	-3.650697e+00 	2.391052e+00 
SI/2/1987  	2.991882e+00 	2.649547e+00 	6.028879e+00 	3.260874e+00 	5.086854e+00 	6.785869e+00 	4.655932e+00 	4.738066e+00 	5.178593e+00 	4.694601e+00 	6.991262e+00 	7.467737e+00 	5.694639e+00 	7.660093e+00 	7.850576e+00 	5.658346e+00 	4.240332e+00 	4.752570e+00 	6.610191e+00 	5.135971e+00 	4.479053e+00 	6.541127e+00 	6.649613e+00 	7.822598e+00 	8.545893e+00 	8.099964e+00 	8.641645e+00 	9.034019e+00 	8.797310e+00 	9.426282e+00 	8.463099e+00 	8.535787e+00 	9.487627e+00 	9.195989e+00 	8.479878e+00 	9.663784e+00 	6.267141e+00 	8.631196e+00 	7.747298e+00 	6.714461e+00 	6.581812e+00 	8.118481e+00 	3.337733e+00 	7.330726e+00 	6.311378e+00 	1.867006e+00 	5.891390e+00 	4.726494e+00 	1.992983e+00 	2.262693e+00 	2.490041e+00 	7.656393e+00 	-4.059108e-01 	7.041880e+00 	3.423193e+00 	4.336593e+00 	3.714560e+00 	4.436360e+00 	3.929086e+00 	6.137459e+00 	6.073375e+00 	4.591964e+00 	4.121013e+00 	3.768032e+00 	5.913402e+00 	9.300494e+00 	2.391660e+00 	6.125199e+00 	2.513073e+00 	3.623849e+00 	6.608456e+00 	6.850088e+00 	7.208865e+00 	6.956132e+00 	6.863747e+00 	-4.861103e+00 	4.909443e+00 	-1.375219e+00 	3.282862e+00 
VI/7/1987  	4.498703e+00 	4.399761e+00 	6.201364e+00 	2.719543e+00 	2.151690e+00 	6.038294e+00 	3.057077e+00 	4.105508e+00 	4.655353e+00 	6.932801e+00 	6.196735e+00 	5.571371e+00 	4.723354e+00 	6.892339e+00 	8.081920e+00 	5.989770e+00 	4.459026e+00 	3.558441e+00 	7.285097e+00 	5.322400e+00 	4.662746e+00 	6.734558e+00 	5.753161e+00 	9.196885e+00 	1.025559e+01 	8.823095e+00 	8.697403e+00 	1.033445e+01 	9.719271e+00 	8.768498e+00 	8.248141e+00 	9.018713e+00 	8.053030e+00 	8.111959e+00 	1.089541e+01 	9.309852e+00 	1.014528e+01 	7.234312e+00 	9.652906e+00 	7.767419e+00 	9.057946e+00 	1.087775e+01 	7.988234e+00 	1.024337e+01 	9.832357e+00 	5.695346e+00 	8.650519e+00 	8.669307e+00 	6.807816e+00 	6.154420e+00 	5.632372e+00 	9.963290e+00 	5.186777e+00 	8.684294e+00 	6.567978e+00 	5.426653e+00 	6.660460e+00 	7.032992e+00 	7.099664e+00 	8.506418e+00 	6.408356e+00 	6.977004e+00 	4.815409e+00 	6.943236e+00 	5.878042e+00 	1.089708e+01 	4.024456e+00 	6.195260e+00 	4.043861e+00 	4.680056e+00 	9.015524e+00 	9.182196e+00 	9.898441e+00 	9.638464e+00 	9.454977e+00 	-3.388361e+00 	8.266036e+00 	8.952645e-01 	5.743667e+00 
CC/2/1988  	1.639740e+00 	1.555161e+00 	1.801132e+00 	5.040769e-01 	-2.661679e-02 	1.964102e+00 	-4.175148e-01 	4.584001e+00 	4.334294e+00 	6.478335e+00 	5.711397e+00 	7.478299e+00 	8.512987e+00 	6.791519e+00 	1.097095e+01 	6.679150e+00 	8.403791e+00 	8.442557e+00 	9.129572e+00 	8.808458e+00 	9.568395e+00 	9.561709e+00 	7.791826e+00 	8.567621e+00 	8.482115e+00 	1.074849e+01 	1.105836e+01 	9.938406e+00 	1.228063e+01 	1.171171e+01 	1.368653e+01 	1.049691e+01 	6.911728e+00 	6.166148e+00 	9.172647e+00 	8.708568e+00 	6.356116e+00 	5.953072e+00 	9.147984e+00 	-3.140429e+00 	5.250414e+00 	6.892149e+00 	-6.201876e+00 	3.825392e+00 	-2.951539e+00 	2.137979e-01 	2.965210e+00 	-4.842432e+00 	-6.606679e+00 	-4.997201e-01 	2.999237e+00 	6.397674e+00 	-4.778066e+00 	2.839093e+00 	1.828922e+00 	4.954607e-01 	9.213893e-02 	1.699057e+00 	6.821416e-01 	3.918389e+00 	1.485139e+00 	2.175741e+00 	1.209120e+00 	4.743218e+00 	5.951535e-01 	1.336595e+01 	3.990014e+00 	1.026780e+01 	2.468410e+00 	1.037454e-01 	8.889696e+00 	1.179438e+01 	1.174050e+01 	1.262581e+01 	1.123876e+01 	2.043699e+00 	7.425762e+00 	5.790809e+00 	5.791086e+00 
EN/427/1988  	7.228635e-01 	4.160549e-01 	2.921071e+00 	-1.263915e-01 	9.302274e-01 	3.279579e+00 	1.934483e+00 	1.977713e+00 	3.840108e+00 	5.115390e+00 	6.294913e+00 	5.629256e+00 	4.553421e+00 	6.671492e+00 	7.224644e+00 	6.299103e+00 	3.575520e+00 	3.460019e+00 	6.125197e+00 	4.220444e+00 	3.704861e+00 	6.445417e+00 	5.380259e+00 	7.063141e+00 	9.097214e+00 	8.114714e+00 	8.991697e+00 	8.928765e+00 	9.321218e+00 	1.013325e+01 	8.598680e+00 	9.063005e+00 	1.156004e+01 	1.038870e+01 	9.783654e+00 	1.137657e+01 	8.613504e+00 	1.092281e+01 	1.125071e+01 	7.800462e+00 	7.874031e+00 	9.272829e+00 	7.550212e+00 	8.834278e+00 	9.543990e+00 	2.657599e+00 	6.912753e+00 	8.744333e+00 	5.753169e+00 	3.781306e+00 	3.149624e+00 	8.191907e+00 	3.015743e+00 	9.006622e+00 	4.461175e+00 	3.706142e+00 	5.816894e+00 	5.323171e+00 	5.802938e+00 	6.969607e+00 	6.235251e+00 	5.125827e+00 	4.376313e+00 	4.908044e+00 	5.620074e+00 	8.354160e+00 	2.606470e-01 	3.363889e+00 	2.466827e+00 	4.473806e+00 	5.476620e+00 	5.920112e+00 	7.118438e+00 	6.660969e+00 	7.095641e+00 	-6.978006e+00 	5.385444e+00 	-2.685058e+00 	3.554053e+00 
NL/450/1988  	1.222847e+00 	1.941763e+00 	4.952390e+00 	2.082290e+00 	3.485184e+00 	5.520504e+00 	3.739974e+00 	4.924052e+00 	4.656430e+00 	5.239721e+00 	6.496311e+00 	6.558064e+00 	5.050266e+00 	7.092488e+00 	8.239121e+00 	5.050623e+00 	3.636943e+00 	3.730805e+00 	6.179909e+00 	4.370972e+00 	3.813741e+00 	6.774177e+00 	5.972036e+00 	6.924312e+00 	9.027282e+00 	8.459781e+00 	9.633629e+00 	9.203218e+00 	1.036059e+01 	1.133121e+01 	1.013229e+01 	9.726129e+00 	1.217390e+01 	1.110491e+01 	1.092524e+01 	1.194987e+01 	8.647139e+00 	1.207259e+01 	1.083394e+01 	8.116655e+00 	8.549657e+00 	9.992918e+00 	5.096928e+00 	7.855289e+00 	8.298093e+00 	5.807548e-01 	5.311859e+00 	6.240225e+00 	2.843359e+00 	1.461380e+00 	1.134616e+00 	7.007641e+00 	-2.829312e-01 	7.011350e+00 	2.595193e+00 	3.325577e+00 	3.225067e+00 	3.445203e+00 	3.190998e+00 	5.340095e+00 	5.676517e+00 	3.925806e+00 	3.422811e+00 	4.116650e+00 	5.302721e+00 	8.580481e+00 	5.174674e-01 	4.427512e+00 	2.662738e+00 	3.417550e+00 	5.772578e+00 	5.962542e+00 	7.077275e+00 	6.289339e+00 	7.508552e+00 	-7.661463e+00 	4.862040e+00 	-3.413886e+00 	3.311992e+00 
ST/12/1988  	1.218954e+00 	3.151056e+00 	4.855114e+00 	1.558353e+00 	3.210514e+00 	5.254733e+00 	3.415655e+00 	3.526022e+00 	3.169906e+00 	3.247677e+00 	6.475331e+00 	6.649031e+00 	5.338278e+00 	7.855988e+00 	8.269036e+00 	5.495618e+00 	3.141858e+00 	4.574621e+00 	6.450877e+00 	4.417782e+00 	3.466352e+00 	6.568565e+00 	6.525149e+00 	7.749809e+00 	9.156918e+00 	8.721882e+00 	9.666661e+00 	1.016209e+01 	1.061176e+01 	1.149560e+01 	1.036404e+01 	9.673069e+00 	1.204097e+01 	1.175327e+01 	1.100258e+01 	1.288322e+01 	8.132870e+00 	1.162972e+01 	1.166712e+01 	8.129536e+00 	9.357754e+00 	1.097301e+01 	6.359445e+00 	8.528317e+00 	8.704847e+00 	9.534972e-01 	6.574270e+00 	7.498187e+00 	3.989677e+00 	2.181015e+00 	2.690793e+00 	8.036681e+00 	1.058273e+00 	8.261458e+00 	3.947639e+00 	5.197257e+00 	3.966023e+00 	4.895905e+00 	4.221586e+00 	7.343134e+00 	7.498268e+00 	5.620934e+00 	5.479610e+00 	5.843127e+00 	7.350686e+00 	9.820760e+00 	1.632490e+00 	5.471390e+00 	4.084217e+00 	5.474864e+00 	6.477772e+00 	6.778756e+00 	7.906141e+00 	7.241917e+00 	7.909918e+00 	-6.864009e+00 	5.688436e+00 	-2.566254e+00 	4.201662e+00 
AT/211/1989  	1.111788e+00 	3.161094e+00 	3.981860e+00 	1.386496e+00 	6.201900e-01 	3.700172e+00 	1.764204e+00 	4.540919e+00 	2.886968e+00 	5.544219e+00 	3.974065e+00 	3.433258e+00 	3.044385e+00 	4.639665e+00 	7.070819e+00 	3.058902e+00 	2.566259e+00 	1.702246e+00 	4.917626e+00 	3.102040e+00 	2.715579e+00 	5.488423e+00 	3.785335e+00 	5.606249e+00 	8.095781e+00 	7.242953e+00 	8.116058e+00 	8.095499e+00 	9.868827e+00 	9.700129e+00 	9.275330e+00 	8.581387e+00 	9.721092e+00 	8.883465e+00 	1.177670e+01 	1.028614e+01 	1.041351e+01 	1.033704e+01 	1.109099e+01 	7.340252e+00 	9.602602e+00 	1.085961e+01 	6.668333e+00 	7.609821e+00 	8.844160e+00 	1.300787e+00 	4.782559e+00 	6.839277e+00 	4.374887e+00 	2.172476e+00 	1.484502e+00 	5.902095e+00 	2.178860e+00 	5.326086e+00 	2.838646e+00 	2.581214e+00 	2.824723e+00 	2.951381e+00 	2.859968e+00 	4.530964e+00 	4.017148e+00 	3.741647e+00 	2.333614e+00 	5.367783e+00 	3.489123e+00 	7.452972e+00 	7.820136e-01 	3.149096e+00 	3.443402e+00 	2.800884e+00 	5.776076e+00 	5.816758e+00 	7.278254e+00 	6.271275e+00 	8.140304e+00 	-6.222460e+00 	5.853125e+00 	-2.099020e+00 	4.284307e+00 
BE/352/1989  	4.880382e+00 	4.945458e+00 	6.754253e+00 	3.795610e+00 	2.242725e+00 	6.384765e+00 	3.229439e+00 	5.764773e+00 	4.939208e+00 	8.002101e+00 	4.887589e+00 	4.160514e+00 	3.454908e+00 	5.181794e+00 	7.338987e+00 	4.016267e+00 	3.950417e+00 	1.891614e+00 	6.167721e+00 	4.429463e+00 	4.017543e+00 	5.883488e+00 	4.325358e+00 	7.749821e+00 	9.260458e+00 	7.659994e+00 	7.536623e+00 	8.851908e+00 	8.946013e+00 	7.525810e+00 	7.405702e+00 	8.105447e+00 	6.483082e+00 	6.373671e+00 	1.097315e+01 	7.425913e+00 	1.073419e+01 	6.356315e+00 	8.219149e+00 	7.540701e+00 	8.856001e+00 	1.044024e+01 	7.105818e+00 	9.116491e+00 	9.284557e+00 	5.201376e+00 	6.963088e+00 	7.263967e+00 	5.938985e+00 	5.309521e+00 	4.109788e+00 	8.148867e+00 	4.489014e+00 	6.198917e+00 	5.172389e+00 	3.928032e+00 	5.071466e+00 	5.247416e+00 	5.367581e+00 	6.192213e+00 	4.281446e+00 	5.395369e+00 	2.704427e+00 	5.918868e+00 	3.710771e+00 	9.167877e+00 	3.681444e+00 	5.130158e+00 	3.510299e+00 	2.740384e+00 	8.440445e+00 	8.213639e+00 	8.951241e+00 	8.402852e+00 	9.074352e+00 	-3.174119e+00 	7.711561e+00 	7.222944e-01 	5.308519e+00 
