253 	 79 
ID 	HK/1/68 	HK/107/71 	BI/21793/72 	EN/42/72 	PC/1/73 	BI/5930/74 	SL/840/74 	VI/3A/75 	VI/3C/75 	AM/1609/77 	TE/1A/77 	TE/1B/77 	BI/2461/78 	BA/1/79 	BA/2/79 	EN/496/80 	NL/209/80 	RD/577/80 	SH/31/80 	NL/233/82 	NL/241/82 	PH/2/82 	PH/2V/82 	CE/1A/84 	CE/1B/84 	CC/4/85 	NL/330/85 	NL/333/85 	ST/10/85 	WE/4/85 	CO/2/86 	LE/360/86 	SH/11/87 	SI/2/87 	VI/7/87 	NL/450/88 	BE/353/89 	GU/54/89 	NL/620/89 	HK/34/90 	VI/2/90 	LY/1149/91 	BE/32A/92 	BE/32V/92 	BE/32B/92 	GD/25/93 	MA/G252/93 	OS/2352/93 	SD/9/93 	JO/33/94 	NL/18/94 	PR/413/94 	FI/338/95 	GE/A9509/95 	LY/2279/95 	NA/933/95 	NL/1/95 	NL/47/95 	NL/218/95 	WU/359B/95 	BR/8/96 	NL/172/96 	SP/1/96 	AU/10/97 	NL/286/97 	SY/5A/97 	SY/5B/97 	SY/5HAY/97 	SY/5V/97 	NL/5/98 	MW/10/99 	PM/2007/99 	NL/118/01 	NL/124/01 	NL/126/01 	FU/411/02 	NL/1/02 	NL/22/03 	NL/88/03 
BI/6449/71 	165 	0 	0 	392 	57 	0 	0 	35 	<20 	<20 	<10 	<20 	<20 	<10 	<20 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	<20 	0 	<10 	0 	<20 	<10 	<20 	<10 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/21438/71 	905 	0 	0 	905 	139 	0 	98 	89 	<20 	<20 	0 	40 	<20 	<10 	<20 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	<20 	0 	<10 	0 	<20 	0 	<20 	<10 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/21801/71 	905 	0 	0 	905 	160 	0 	98 	87 	<20 	<20 	0 	35 	<20 	<10 	<20 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	<20 	0 	<10 	0 	<20 	0 	<20 	<10 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
HK/107/71 	0 	5120 	0 	320 	1280 	0 	320 	0 	<10 	0 	0 	<10 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	<10 	<10 	<10 	0 	0 	<10 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/6022/72 	453 	0 	0 	905 	226 	0 	226 	184 	<20 	<20 	0 	80 	<20 	<10 	<20 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	<20 	0 	<10 	0 	<20 	0 	<20 	<10 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/21793/72 	80 	0 	1280 	1280 	1280 	1280 	640 	160 	0 	<10 	40 	0 	<10 	<10 	0 	<10 	<10 	<10 	0 	<10 	<10 	<10 	0 	0 	0 	0 	<10 	0 	<10 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	<10 	<10 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	<10 	0 	<10 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/23290/72 	80 	0 	0 	640 	640 	0 	320 	226 	80 	<20 	0 	160 	<20 	0 	<20 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	<20 	0 	0 	0 	<20 	<20 	<20 	0 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/23337/72 	80 	0 	0 	640 	640 	0 	320 	226 	80 	<20 	0 	160 	<20 	0 	<20 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	<20 	0 	0 	0 	<20 	<20 	<20 	0 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
EN/42/72 	0 	80 	0 	5120 	1280 	0 	640 	0 	160 	0 	0 	<10 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	<10 	<10 	<10 	0 	0 	<10 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/552/73 	160 	0 	0 	640 	1280 	0 	640 	226 	80 	20 	0 	200 	20 	0 	<20 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	<20 	0 	0 	0 	<20 	<20 	20 	0 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/748/73 	52 	0 	0 	640 	1280 	0 	291 	135 	50 	<20 	0 	160 	<20 	<10 	<20 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	<20 	<10 	<10 	0 	<20 	<10 	<20 	<10 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/3517/73 	80 	0 	0 	1280 	1280 	0 	320 	101 	40 	<20 	0 	160 	<20 	<10 	<20 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	<20 	0 	<10 	0 	<20 	<10 	<20 	0 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
PC/1/73 	68 	<10 	0 	640 	1227 	0 	640 	0 	320 	0 	0 	80 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	<10 	<10 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	<10 	0 	<10 	0 	0 	0 	<10 	<10 	0 	0 	0 	<10 	<10 	<10 	<10 	<10 	0 	0 	<10 	<10 	<10 	<10 	0 	0 	0 	<10 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/5146/74 	40 	0 	0 	320 	640 	0 	640 	80 	0 	0 	16 	0 	0 	<10 	0 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	<10 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/5930/74 	40 	0 	640 	320 	2560 	1280 	160 	160 	0 	<10 	40 	0 	<10 	0 	0 	0 	<10 	<10 	0 	<10 	<10 	0 	0 	0 	0 	0 	<10 	0 	<10 	0 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	<10 	<10 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	<10 	0 	<10 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/5931/74 	16 	0 	0 	291 	905 	0 	80 	320 	0 	0 	24 	0 	0 	<10 	0 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	<10 	0 	0 	<10 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/7398/74 	20 	0 	0 	320 	2560 	0 	320 	80 	0 	0 	20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/9459/74 	60 	0 	0 	392 	2560 	0 	320 	254 	160 	20 	0 	160 	<20 	<10 	<20 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	<20 	0 	<10 	0 	<20 	<10 	20 	0 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/2600/75 	80 	0 	0 	320 	1280 	0 	2560 	40 	0 	0 	40 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/2813/75 	40 	0 	320 	320 	1280 	1280 	160 	80 	0 	<10 	80 	0 	<10 	0 	0 	0 	<10 	<10 	0 	<10 	<10 	0 	0 	0 	0 	0 	<10 	0 	<10 	0 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	<10 	<10 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	<10 	0 	<10 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
VI/3/75 	0 	<10 	0 	320 	1280 	0 	320 	0 	2560 	0 	0 	320 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	40 	0 	0 	0 	0 	0 	0 	0 	0 	40 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/628/76 	<10 	0 	0 	120 	320 	0 	80 	80 	0 	0 	1280 	0 	0 	40 	0 	480 	0 	0 	0 	0 	0 	240 	0 	0 	0 	0 	480 	0 	0 	480 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/1761/76 	<10 	0 	0 	320 	320 	0 	160 	1016 	1280 	1280 	80 	320 	80 	<10 	<20 	0 	0 	0 	0 	0 	0 	80 	0 	0 	20 	0 	80 	0 	80 	160 	320 	0 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/2271/76 	<10 	0 	0 	120 	640 	0 	160 	160 	0 	0 	2032 	0 	0 	80 	0 	480 	0 	0 	0 	0 	0 	320 	0 	0 	0 	0 	640 	0 	0 	640 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/5029/76 	<10 	0 	0 	160 	160 	0 	40 	905 	1920 	1280 	80 	320 	80 	0 	100 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	<20 	0 	0 	0 	80 	160 	320 	0 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/5657/76 	<10 	0 	0 	160 	320 	0 	80 	905 	1280 	1280 	98 	320 	80 	0 	160 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	20 	0 	0 	0 	80 	200 	240 	0 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/6545/76 	0 	0 	0 	210 	320 	0 	80 	905 	1280 	1600 	61 	320 	80 	<10 	100 	0 	0 	0 	0 	0 	0 	80 	0 	0 	20 	40 	80 	0 	80 	113 	320 	80 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
AM/1609/77 	10 	0 	160 	320 	320 	640 	80 	2560 	0 	2560 	105 	0 	<10 	<10 	0 	80 	320 	<10 	0 	80 	320 	160 	0 	0 	0 	0 	139 	0 	160 	160 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	<10 	<10 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	<10 	0 	<10 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/3895/77 	10 	0 	0 	320 	320 	0 	160 	1016 	1120 	1280 	77 	320 	80 	<10 	160 	0 	0 	0 	0 	0 	0 	120 	0 	0 	20 	0 	120 	0 	80 	160 	320 	0 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
RD/5828/77 	60 	0 	0 	320 	320 	0 	320 	905 	640 	1280 	179 	120 	70 	0 	20 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	20 	0 	0 	0 	20 	40 	40 	0 	0 	0 	20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
RD/8179/77 	40 	0 	0 	320 	640 	0 	160 	1197 	1280 	2560 	126 	320 	100 	0 	80 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	<20 	0 	0 	0 	80 	160 	320 	0 	0 	0 	<20 	0 	<20 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
TE/1/77 	0 	<10 	0 	80 	320 	0 	<10 	0 	320 	0 	248 	2560 	0 	254 	0 	1280 	0 	0 	0 	0 	0 	496 	320 	0 	0 	0 	453 	320 	0 	453 	0 	320 	40 	<10 	0 	0 	<10 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NL/209/80 	<10 	0 	<10 	15 	0 	80 	<10 	57 	560 	226 	421 	2560 	3620 	302 	1016 	0 	2560 	5120 	640 	1280 	2560 	844 	0 	0 	240 	960 	1016 	0 	1431 	1280 	10240 	640 	0 	80 	25 	0 	20 	0 	0 	0 	<10 	<10 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	<10 	0 	<10 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
RD/577/80 	<10 	0 	<10 	10 	0 	80 	<10 	53 	640 	320 	716 	2560 	2449 	226 	905 	2032 	5120 	2560 	640 	2560 	2560 	842 	0 	0 	179 	1120 	1016 	0 	1280 	972 	8095 	960 	0 	80 	28 	0 	<20 	0 	0 	0 	<10 	<10 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	<10 	0 	<10 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/4791/81 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	640 	2560 	0 	453 	1280 	1810 	0 	0 	640 	0 	0 	905 	0 	0 	0 	0 	0 	0 	0 	2560 	0 	0 	0 	0 	0 	1280 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/10684/82 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1280 	2560 	0 	453 	905 	3620 	0 	0 	960 	0 	0 	1280 	0 	0 	0 	0 	0 	0 	0 	2560 	0 	0 	0 	0 	0 	640 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NL/233/82 	0 	0 	<10 	0 	0 	<10 	0 	20 	200 	226 	0 	640 	905 	0 	640 	640 	1280 	1280 	0 	2560 	5120 	0 	0 	0 	120 	0 	2560 	0 	905 	960 	2560 	0 	0 	0 	40 	40 	20 	0 	0 	0 	<10 	<10 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	<10 	0 	<10 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NL/241/82 	0 	0 	<10 	0 	0 	<10 	0 	40 	320 	172 	200 	1280 	972 	0 	1120 	1280 	2560 	640 	0 	1280 	2560 	0 	0 	0 	113 	0 	1280 	0 	1280 	1280 	3620 	0 	0 	0 	40 	80 	35 	0 	0 	0 	<10 	<10 	0 	0 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	<10 	0 	<10 	0 	0 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
PH/2/82 	<10 	<10 	0 	<10 	<10 	0 	<10 	0 	<10 	0 	0 	640 	0 	0 	0 	196 	0 	0 	0 	0 	2560 	0 	2480 	640 	40 	0 	784 	640 	0 	462 	0 	226 	80 	190 	0 	320 	<10 	<10 	0 	0 	0 	0 	0 	<10 	0 	<10 	0 	0 	0 	<10 	<10 	0 	0 	0 	<10 	<10 	<10 	<10 	<10 	0 	0 	<10 	<10 	<10 	<10 	0 	0 	0 	<10 	<10 	0 	0 	0 	0 	0 	0 	0 	0 	0 
